phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.830,0.832,0.000,0.000,0.553,0.690,0.690,7.469,0.000,1
2-bgv-setup,10977.793,11057.279,10924.556,11002.546,0.690,1872.247,2803.252,2815.375,2822.996,23
3-pre-election-weight-input-preparation,33.134,34.258,0.000,0.000,1152.153,1169.415,1169.415,2815.344,0.000,1
4.1-streamed-input-reception-and-aggregation,85665.029,86024.849,0.000,0.000,1160.661,1179.732,2368.122,2815.344,2390.684,11
4.2-tally-periodic-echo-sequential,304.325,337.756,0.000,0.000,1172.726,1212.748,1232.877,2815.250,1307.082,1
4.1-streamed-input-reception-and-aggregation,85171.880,85482.579,0.000,0.000,1176.725,1195.775,2399.346,2815.281,2426.883,11
4.2-tally-periodic-echo-sequential,567.186,597.419,0.000,0.000,1188.775,1212.292,1212.292,2815.188,0.000,1
4.1-streamed-input-reception-and-aggregation,84952.329,85267.314,0.000,0.000,1176.771,1196.307,2383.510,2815.219,2425.766,11
4.2-tally-periodic-echo-sequential,601.502,637.679,0.000,0.000,1188.806,1213.329,1240.734,2815.156,1440.418,1
4.1-streamed-input-reception-and-aggregation,85903.857,86177.403,0.000,0.000,1176.802,1197.121,2389.779,2815.156,2424.215,11
4.2-tally-periodic-echo-sequential,632.452,661.451,0.000,0.000,1188.866,1212.636,1260.680,2815.156,1323.906,1
4.1-streamed-input-reception-and-aggregation,86022.965,86298.976,0.000,0.000,1176.863,1195.896,2397.360,2815.156,2424.016,11
4.2-tally-periodic-echo-sequential,616.244,645.168,0.000,0.000,1188.895,1212.412,1212.412,2815.094,0.000,1
4.3-tally-lagrange-indicator,1073.537,1079.392,0.000,0.000,1164.137,1207.410,1215.898,2815.094,1297.016,1
4.4-tally-delegate-support,960.660,964.358,0.000,0.000,1167.885,1234.165,1235.613,2815.094,1297.016,1
4.5-tally-dTilde,299.719,301.240,0.000,0.000,1167.885,1223.662,1244.112,2815.094,1297.016,1
4.6-tally-Dw+dTilde,4238.252,4240.898,0.000,0.000,1161.635,1179.651,3242.367,3359.094,3162.336,2
4.7-tally-vote-weight-product,1195.639,1249.584,0.000,0.000,1157.637,93.741,1247.915,3359.094,1289.672,1
5-threshold-decrypt-verify,24.055,30.690,18.439,23.333,27.716,5.449,5.449,3359.125,0.000,2
