phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,6.046,7.105,0.000,0.000,0.554,2.082,2.082,11.469,0.000,2
2-bgv-setup,10966.770,11045.096,10906.554,10990.734,2.088,1873.141,2559.436,2643.375,2651.289,22
3-pre-election-weight-input-preparation,64.325,77.358,0.000,0.000,1153.047,1178.311,1178.311,2643.375,0.000,1
4.1-streamed-input-reception-and-aggregation,850718.247,853415.073,0.000,0.000,1169.806,1202.655,2409.211,2643.344,2439.652,101
4.2-tally-periodic-echo-tree,553.357,588.009,0.000,0.000,1194.143,1236.163,1236.163,2643.094,1720.984,1
4.1-streamed-input-reception-and-aggregation,187.986,188.919,0.000,0.000,1202.143,1233.154,1233.154,2643.094,0.000,1
4.2-tally-periodic-echo-tree,2671.559,2685.179,0.000,0.000,1226.148,1268.170,1413.503,2643.094,1427.348,1
4.1-streamed-input-reception-and-aggregation,162.517,162.881,0.000,0.000,1234.147,1265.159,1265.159,2643.094,0.000,1
4.2-tally-periodic-echo-tree,2667.735,2686.163,0.000,0.000,1258.153,1268.677,1446.046,2643.094,1463.438,1
4.1-streamed-input-reception-and-aggregation,151.246,154.985,0.000,0.000,1234.148,1265.160,1265.160,2643.094,0.000,1
4.2-tally-periodic-echo-tree,547.006,549.076,0.000,0.000,1258.155,1300.175,1332.609,2643.094,1374.566,1
4.1-streamed-input-reception-and-aggregation,149.216,149.619,0.000,0.000,1266.154,1297.166,1297.166,2643.094,0.000,1
4.2-tally-periodic-echo-tree,5136.049,5160.887,0.000,0.000,1290.160,1268.176,1606.530,2643.094,1623.820,1
4.3-tally-lagrange-indicator,2085.603,2104.050,0.000,0.000,1181.141,1226.915,1306.303,2643.094,1325.660,1
4.4-tally-delegate-support,1721.594,1731.940,0.000,0.000,1188.890,1253.677,1274.262,2643.094,1325.285,1
4.5-tally-dTilde,667.920,669.696,0.000,0.000,1184.890,1233.171,1233.171,2643.094,0.000,1
4.6-tally-Dw+dTilde,26476.606,26482.564,0.000,0.000,1172.672,1195.168,14996.765,15170.906,14310.461,4
4.7-tally-vote-weight-product,1444.911,1721.872,0.000,0.000,1168.653,98.075,1286.799,15171.062,10789.613,1
5-threshold-decrypt-verify,25.492,33.987,19.747,26.053,28.745,6.978,6.978,15171.000,0.000,2
