experiment_id,strategy,execution_mode,run_kind,repetition,status,exit_code,elapsed_seconds,run_directory,log,parameter_id,workload_seed,process_peak_rss_mib
n500000-b5-k5-tree-none,tree-none,benchmark,warmup,0,passed,0,1428.034677495947,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_143105_n500000_b5_k5_T5_3762346984,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-tree-none-warmup-0.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n500000-b5-k5-warmup-0,15576.47265625
n500000-b5-k5-tree-none,tree-none,benchmark,measured,0,passed,0,1423.5490681629162,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_145453_n500000_b5_k5_T5_2980912428,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-tree-none-measured-0.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n500000-b5-k5-measured-0,15583.03125
n500000-b5-k5-tree-none,tree-none,benchmark,measured,1,passed,0,1431.2085078118835,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_151837_n500000_b5_k5_T5_2172098895,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-tree-none-measured-1.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n500000-b5-k5-measured-1,15581.87109375
n500000-b5-k5-tree-none,tree-none,benchmark,measured,2,passed,0,1410.6801834730431,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_154228_n500000_b5_k5_T5_1476060786,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-tree-none-measured-2.log,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,v1-n500000-b5-k5-measured-2,15579.3984375
n500000-b5-k5-sequential-none,sequential-none,benchmark,warmup,0,passed,0,1084.065288622165,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_160559_n500000_b5_k5_T5_3171289490,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-sequential-none-warmup-0.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n500000-b5-k5-warmup-0,15574.37109375
n500000-b5-k5-sequential-none,sequential-none,benchmark,measured,0,passed,0,1087.1651572959963,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_162403_n500000_b5_k5_T5_3442775325,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-sequential-none-measured-0.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n500000-b5-k5-measured-0,15575.48828125
n500000-b5-k5-sequential-none,sequential-none,benchmark,measured,1,passed,0,1092.3230936739128,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_164210_n500000_b5_k5_T5_2850914993,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-sequential-none-measured-1.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n500000-b5-k5-measured-1,15580.20703125
n500000-b5-k5-sequential-none,sequential-none,benchmark,measured,2,passed,0,1090.853546045022,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/raw/20260909_170022_n500000_b5_k5_T5_3414522472,/home/mbotelho/coercion_resistant_voting/experiments/results/n500000-_wo4h3_n/logs/n500000-b5-k5-sequential-none-measured-2.log,b1d8fa4762e7dddebacf9de75c7e21d7126a3a6f2d05e0111d709cbfc71741d6,v1-n500000-b5-k5-measured-2,15574.17578125
