phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,28.811,33.333,0.000,0.000,0.554,8.183,8.183,19.469,0.000,4
2-bgv-setup,10933.932,11026.697,10887.580,10978.971,8.189,1879.236,2232.010,2723.438,2734.508,19
3-pre-election-weight-input-preparation,243.199,267.346,0.000,0.000,1159.203,1232.418,1232.418,2723.344,0.000,1
4.1-streamed-input-reception-and-aggregation,4237545.575,4251774.404,0.000,0.000,1225.408,1331.869,2672.940,2723.344,2695.867,456
4.2-tally-periodic-echo-tree,2326.409,2375.109,0.000,0.000,1322.609,1388.635,1531.874,2723.031,1803.109,1
4.1-streamed-input-reception-and-aggregation,585.800,587.296,0.000,0.000,1354.613,1457.634,1457.634,2723.031,0.000,1
4.2-tally-periodic-echo-tree,10876.976,10976.155,0.000,0.000,1450.628,1517.665,2143.401,2723.031,2160.133,1
4.1-streamed-input-reception-and-aggregation,613.869,634.195,0.000,0.000,1482.633,1585.653,1585.653,2723.031,1695.543,1
4.2-tally-periodic-echo-tree,11134.508,11223.455,0.000,0.000,1578.647,1516.656,2278.455,2723.031,2295.105,1
4.1-streamed-input-reception-and-aggregation,592.883,620.018,0.000,0.000,1482.633,1585.654,1585.654,2723.031,1650.344,1
4.2-tally-periodic-echo-tree,2345.448,2365.280,0.000,0.000,1578.650,1644.675,1739.704,2723.031,1757.844,1
4.1-streamed-input-reception-and-aggregation,597.964,612.649,0.000,0.000,1610.653,1713.676,1713.676,2723.031,1791.176,1
4.2-tally-periodic-echo-tree,20168.290,20300.406,0.000,0.000,1706.668,1517.919,2926.541,2983.000,2943.211,1
4.3-tally-lagrange-indicator,8124.913,8265.440,0.000,0.000,1284.109,1353.888,1702.043,2983.031,1752.391,1
4.4-tally-delegate-support,6821.744,6895.990,0.000,0.000,1315.861,1381.654,1491.776,2983.031,1622.566,1
4.5-tally-dTilde,2606.394,2629.040,0.000,0.000,1287.859,1301.145,1452.497,2983.031,1466.281,1
4.6-tally-Dw+dTilde,26581.853,26499.409,0.000,0.000,1239.603,1285.888,15187.328,15243.031,14521.879,4
4.7-tally-vote-weight-product,3542.982,3897.551,0.000,0.000,1235.616,128.473,1469.113,15243.000,7904.496,1
5-threshold-decrypt-verify,24.355,32.574,18.775,22.261,35.695,13.934,13.934,15242.906,0.000,2
