phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,0.276,0.276,0.000,0.000,0.559,0.613,0.613,7.469,0.000,1
2-bgv-setup,10930.058,11006.975,10880.489,10956.490,0.613,1872.176,2324.494,2651.375,2661.805,23
3-pre-election-weight-input-preparation,35.124,46.385,0.000,0.000,1152.082,1169.345,1169.345,2651.344,2270.812,1
4.1-streamed-input-reception-and-aggregation,43137.819,43252.181,0.000,0.000,1160.585,1180.377,2326.787,2651.344,2368.641,6
4.2-tally-periodic-echo-sequential,290.732,311.771,0.000,0.000,1172.618,1212.137,1212.137,2651.281,0.000,1
4.1-streamed-input-reception-and-aggregation,42882.349,42966.691,0.000,0.000,1176.617,1195.647,2401.629,2651.281,2424.676,6
4.2-tally-periodic-echo-sequential,655.331,684.483,0.000,0.000,1188.648,1212.167,1260.376,2651.250,1324.418,1
4.1-streamed-input-reception-and-aggregation,43404.231,43493.250,0.000,0.000,1176.644,1196.173,2373.149,2651.250,2424.062,6
4.2-tally-periodic-echo-sequential,575.909,602.037,0.000,0.000,1188.666,1212.182,1260.391,2651.250,1324.043,1
4.1-streamed-input-reception-and-aggregation,42985.315,43114.050,0.000,0.000,1176.661,1196.458,2356.851,2651.250,2423.938,6
4.2-tally-periodic-echo-sequential,584.464,610.343,0.000,0.000,1188.708,1212.225,1212.225,2651.219,0.000,1
4.1-streamed-input-reception-and-aggregation,42788.319,42926.110,0.000,0.000,1176.704,1196.216,2353.012,2651.219,2423.562,6
4.2-tally-periodic-echo-sequential,616.205,645.928,0.000,0.000,1188.716,1212.235,1248.436,2651.188,1324.328,1
4.3-tally-lagrange-indicator,1081.067,1084.792,0.000,0.000,1163.958,1207.229,1241.822,2651.188,1296.070,1
4.4-tally-delegate-support,871.742,877.062,0.000,0.000,1167.706,1233.989,1237.927,2651.188,1296.070,1
4.5-tally-dTilde,300.754,301.594,0.000,0.000,1167.706,1223.483,1223.483,2651.188,0.000,1
4.6-tally-Dw+dTilde,2297.511,2308.849,0.000,0.000,1161.456,1178.961,1986.153,2651.188,1928.395,2
4.7-tally-vote-weight-product,1073.284,1106.469,0.000,0.000,1157.456,93.562,1185.081,2651.188,1425.812,1
5-threshold-decrypt-verify,24.745,30.513,19.677,24.861,27.540,5.273,5.273,2651.219,0.000,2
