phase,wall_ms,cpu_ms,multiparty_wall_ms,multiparty_cpu_ms,heap_start_mib,heap_end_mib,heap_peak_mib,heap_sys_peak_mib,rss_peak_mib,gc_count
1-init-random-inputs,58.831,70.798,0.000,0.000,0.559,15.829,15.829,31.375,0.000,5
2-bgv-setup,10980.917,11088.025,10928.471,11035.095,15.835,1887.891,2602.817,2863.344,2871.867,18
3-pre-election-weight-input-preparation,476.068,497.405,0.000,0.000,1167.797,1305.075,1305.075,2863.344,0.000,1
4.1-streamed-input-reception-and-aggregation,8528285.982,8548764.483,0.000,0.000,1300.066,1502.180,3016.696,3027.156,3039.395,809
4.2-tally-periodic-echo-sequential,5056.488,5164.013,0.000,0.000,1494.170,1595.704,2053.052,3027.094,2642.574,1
4.1-streamed-input-reception-and-aggregation,1185.281,1208.692,0.000,0.000,1558.178,1757.466,1757.466,3027.094,1750.230,1
4.2-tally-periodic-echo-sequential,9919.281,10006.091,0.000,0.000,1750.206,1597.466,2422.898,3027.094,2439.461,1
4.1-streamed-input-reception-and-aggregation,1220.638,1239.138,0.000,0.000,1558.180,1757.468,1757.468,3027.094,1733.102,1
4.2-tally-periodic-echo-sequential,10099.056,10198.372,0.000,0.000,1750.208,1597.715,2399.000,3027.094,2412.094,1
4.1-streamed-input-reception-and-aggregation,1226.982,1260.243,0.000,0.000,1558.182,1757.719,1757.719,3027.094,2242.004,1
4.2-tally-periodic-echo-sequential,9611.355,9662.058,0.000,0.000,1750.212,1596.967,2392.687,3027.094,2409.281,1
4.1-streamed-input-reception-and-aggregation,1247.941,1277.704,0.000,0.000,1558.206,1757.220,1757.220,3027.062,1750.465,1
4.2-tally-periodic-echo-sequential,9975.616,10067.518,0.000,0.000,1750.213,1598.220,2422.414,3027.062,2439.254,1
4.3-tally-lagrange-indicator,17560.864,17786.022,0.000,0.000,1421.666,1528.706,2319.705,3027.062,2336.953,1
4.4-tally-delegate-support,14122.985,14268.247,0.000,0.000,1485.423,1555.481,1817.232,3027.062,1830.047,1
4.5-tally-dTilde,4988.244,5112.759,0.000,0.000,1425.417,1394.965,1740.085,3027.062,1753.551,1
4.6-tally-Dw+dTilde,26660.313,26591.696,0.000,0.000,1329.156,1407.691,15210.198,15343.062,14624.770,4
4.7-tally-vote-weight-product,6646.555,6992.775,0.000,0.000,1325.170,174.271,1756.726,15343.031,8850.406,1
5-threshold-decrypt-verify,22.888,27.422,17.979,21.427,45.266,22.472,176.813,15343.000,1691.348,1
